tipo_operacion|last_date_load|inicial_date_load|tipo_propiedad|titulo|codigo|construye|link_publicacion|publicada|inmobiliaria|precio_clp|precio_uf|direccion|nombre_region|zona|superficie_util|dormitorios|banios|estado_proyecto|fecha_entrega|superficie_total|latitud|longitud|id_oportunidad
venta|2023-03-08|2022-11-03|departamento|Edificio Epicentro|8965|Isiete Grupo Inmobiliario|https://www.portalinmobiliario.com/venta/departamento/temuco-la-araucania/8965-edificio-epicentro-nva|identidad verificada|Isiete Grupo Inmobiliario|106385656|2990|Claro Solar 692, Centro de Temuco, Temuco, La Araucanía|Araucanía|Sur|45.15 - 46.04 m²|2|1|Entrega inmediata|||-38.7392504|-72.5925144|
venta|2023-03-09|2023-01-14|departamento|Condominio Portalinmobiliario Departamentos|10857|Portalinmobiliario|https://www.portalinmobiliario.com/venta/departamento/punta-arenas-magallanes-y-antartica-chilena/10857-condominio-portalinmobiliario-departamentos-nva|identidad verificada|Inmobiliaria Batista|1067718814|30000|Cerro Nevado, S/n, Punta Arenas, Magallanes|Magallanes y de la Antártica Chilena|Sur|100 m²|1|1|Lanzamiento|31-03-2023||-53.1591904|-70.9721564|
venta|2023-04-12|2022-11-03|departamento|Edificio Liverpool|10416|Constructora Nollagam Ltda.|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/10416-edificio-liverpool-nva|identidad verificada|Inmobiliaria Nollagam|72007462|1945|Inglaterra 60, Metro Mirador, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|23 - 68.24 m²|1 - 3|1 - 2||2 Semestre 2023||-33.5151523|-70.6083541|
venta|2023-04-12|2022-11-03|departamento|Edificio Pocuro Providencia|9469|Constructora Besalco Ltda.|https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/9469-edificio-pocuro-providencia-nva|identidad verificada|Inmobiliaria Besalco|338342515|9139|Pocuro 2145, Inés de Suárez, Providencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|76 - 120 m²|2 - 3|2 - 3|Entrega inmediata|||-33.435831|-70.6055453|
venta|2023-04-12|2022-11-03|departamento|Moller Edificio Lingue|7798|Moller & Pérez - Cotapos|https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/7798-moller-edificio-lingue-nva|Moller & Pérez- Cotapos|Moller & Pérez- Cotapos|462032453|12480|Camino El Parque 100, Tabancura, Vitacura, RM (Metropolitana)|Metropolitana de Santiago|Centro|113.96 - 144.65 m²|3 - 4|2 - 4|Entrega inmediata|||-33.3748808|-70.5251286|
venta|2023-04-12|2022-11-03|departamento|Condominio Nueva Villarrica|8867|Constructora Providencia|https://www.portalinmobiliario.com/venta/departamento/villarrica-la-araucania/8867-condominio-nueva-villarrica-nva|Inmobiliaria Providencia|Inmobiliaria Providencia|161304119|4357|Colo Colo 770, Centro de Villarrica, Villarrica, La Araucanía|Araucanía|Sur|46.3 - 78.8 m²|2 - 3|1 - 2|Entrega inmediata|||-39.2885886|-72.2223607|
venta|2023-04-12|2022-11-03|casa|Portones de Chicureo|10774|Galilea|https://www.portalinmobiliario.com/venta/casa/colina-metropolitana/10774-portones-de-chicureo-nva|identidad verificada|Inmobiliaria Galilea Centro|166598240|4500|Av. Ignacio Carrera Pinto Esquina Av. La Catana, Chicureo, Colina, RM (Metropolitana)|Metropolitana de Santiago|Centro|97 - 125 m²|3|3||1 Semestre 2024||-33.2005101|-70.6579755|
venta|2023-04-12|2022-11-03|departamento|Edificio Vista Parque|10066|Constructora FGS|https://www.portalinmobiliario.com/venta/departamento/los-andes-valparaiso/10066-edificio-vista-parque-nva|identidad verificada|Inmobiliaria Castro Y Tagle|88111958|2380|Avenida Argentina 520, Centro de Los Andes, Los Andes, Valparaíso|Valparaíso|Norte + V|31.91 - 75.27 m²|1 - 3|1 - 2||1 Trimestre 2023||-32.8295903|-70.5988376|
venta|2023-04-12|2023-03-02|casa|Townhouse Aguirre Luco|8426||https://www.portalinmobiliario.com/venta/casa/nunoa-metropolitana/8426-townhouse-aguirre-luco-nva|identidad verificada|Iknow Gestión Inmobiliaria|444261974|12000|Aguirre Luco 577, Parque Juan XXIII, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|130 - 150 m²|3|3|||130 - 150 m²|-33.4502528|-70.5863818|
venta|2023-04-12|2022-11-03|casa|Valle las Lengas|8959|Constructora Socovesa Sur S.A|https://www.portalinmobiliario.com/venta/casa/punta-arenas-magallanes-y-antartica-chilena/8959-valle-las-lengas-nva|identidad verificada|Inmobiliaria Socovesa Sur|159934311|4320|Calle Chiloé 968, Punta Arenas, Magallanes|Magallanes y de la Antártica Chilena|Sur|68 - 80 m²|3|2 - 3||Abril 2023||-53.1609791|-70.9096769|
venta|2023-04-12|2022-11-03|departamento|Edificio Refugio New|9333|EBCO|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/9333-edificio-refugio-new-nva|identidad verificada|Inmobiliaria Aitue|110695275|2990|Colombia 8863, Rojas Magallanes, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|36.68 - 82.96 m²|1 - 3|1 - 2||4 Trimestre 2023||-33.5346803|-70.5854884|
venta|2023-04-12|2022-11-03|departamento|Origen|9396|Constructora Australis SpA|https://www.portalinmobiliario.com/venta/departamento/pucon-la-araucania/9396-origen-nva|identidad verificada|Deisa|82040378|2216|Camino Internacional 1605, Estadio Pucón, Pucón, La Araucanía|Araucanía|Sur|24 - 55 m²|1 - 2|1 - 2|Entrega inmediata|||-39.2795739|-71.9595338|
venta|2023-04-12|2022-11-03|departamento|Edificio Vista Horizonte|9475|RVC|https://www.portalinmobiliario.com/venta/departamento/antofagasta-antofagasta/9475-edificio-vista-horizonte-nva|RVC|Rvc|78782457|2128|Loa 4756, Hospital Regional, Antofagasta, Antofagasta|Antofagasta|Norte + V|32.22 - 50.65 m²|1 - 2|1 - 2|Entrega inmediata|||-23.6280746|-70.3910356|
venta|2023-04-12|2022-11-03|departamento|Edificio Atelier|10386|Constructora JCS|https://www.portalinmobiliario.com/venta/departamento/temuco-la-araucania/10386-edificio-atelier-nva|identidad verificada|Onewaite|108399922|2928|Francia 421, Estadio Germán Becker, Temuco, La Araucanía|Araucanía|Sur|31 - 153 m²|1 - 3|1 - 4||2 Semestre 2023||-38.7340333|-72.6090076|
venta|2023-04-12|2022-11-03|departamento|Cumbres de Curauma|10777|Galilea|https://www.portalinmobiliario.com/venta/departamento/valparaiso-valparaiso/10777-cumbres-de-curauma-nva|identidad verificada|Inmobiliaria Galilea Centro|94405670|2550|Avenida Curauma Norte S/n, Curauma, Valparaíso, Valparaíso|Valparaíso|Norte + V|69 - 79 m²|3|2||2 Semestre 2023||-33.1287257|-71.5661646|
venta|2023-04-12|2022-11-03|departamento|Santa Mónica II|8103|VAIN-ARM|https://www.portalinmobiliario.com/venta/departamento/la-florida-metropolitana/8103-santa-monica-ii-nva|identidad verificada|Inmobiliaria Todos Los Santos|91110727|2461|Avenida Punta Arenas 6600, La Florida, RM (Metropolitana)|Metropolitana de Santiago|Centro|53 - 63 m²|2 - 3|2|Entrega inmediata|||-33.5184502|-70.610637|
venta|2023-04-12|2022-11-03|departamento|Edificio Cumbres|7400|Constructora Ingevec|https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/7400-edificio-cumbres-nva|identidad verificada|Inmobiliaria Atacama|472953894|12775|Av. Costanera Sur 12.275, Tabancura, Vitacura, RM (Metropolitana)|Metropolitana de Santiago|Centro|139 m²|3 - 4|3 - 4|Entrega inmediata|||-33.3716956|-70.5204932|
venta|2023-04-12|2022-11-03|departamento|Edificio Azul I|8515||https://www.portalinmobiliario.com/venta/departamento/iquique-tarapaca/8515-edificio-azul-i-nva|identidad verificada|Sociedad Inmobiliaria Rio Quiapo|99958944|2700|Av. Arturo Fernández 2032, Cavancha, Iquique, Tarapacá|Tarapaca|Norte + V|36.28 - 49.13 m²|1 - 2|1|Entrega inmediata|||-20.22792|-70.1445452|
venta|2023-04-12|2022-11-03|departamento|Proyecto Brisas del Maule V|10001|Boetsch|https://www.portalinmobiliario.com/venta/departamento/constitucion-maule/10001-proyecto-brisas-del-maule-v-nva|identidad verificada|Inmobiliaria Boetsch|75524536|2040|Las Araucarias 1060, Constitución, Maule|Maule|Sur|51.17 - 56.71 m²|2 - 3|1 - 2|Entrega inmediata|||-35.3307135|-72.4256345|
venta|2023-04-27|2022-11-03|departamento|Aires Malbec|10637|Axis|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/10637-aires-malbec-nva|identidad verificada|Inmobiliaria Indesa|230821740|6450|Comandante Malbec 13133, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|54 - 100 m²|1 - 3|1 - 3||2 Semestre 2025||-33.357797|-70.513321|
venta|2023-05-03|2022-11-03|departamento|Edificio Blanco|8897|Constructora El Bosque|https://www.portalinmobiliario.com/venta/departamento/temuco-la-araucania/8897-edificio-blanco-nva|identidad verificada|Inmobiliaria Dubois|81225093|2260|Blanco Encalada 955, Centro de Temuco, Temuco, La Araucanía|Araucanía|Sur|31.5 - 55.33 m²|1 - 2|1|Entrega inmediata|||-38.7418633|-72.5993478|
venta|2023-05-28|2022-11-03|casa|Condominio Vista Golf - Casas|8652|Pocuro|https://www.portalinmobiliario.com/venta/casa/temuco-la-araucania/8652-condominio-vista-golf-casas-nva|Pocuro|Pocuro|247450214|6870|Av. Rudecindo Ortega 04205, Pueblo Nuevo, Temuco, La Araucanía|Araucanía|Sur|130 - 140 m²|3|4||2 Semestre 2023||-38.6956992|-72.5412834|
venta|2023-07-02|2022-11-03|casa|Condominio Rukan|5728|Constructora Urbaniza|https://www.portalinmobiliario.com/venta/casa/colina-metropolitana/5728-condominio-rukan-nva|identidad verificada|Urbaniza|326889280|8986|Carretera General San Martín Km 16,5 Con Av. Rukán, Chicureo, Colina, RM (Metropolitana)|Metropolitana de Santiago|Centro|129.92 - 139.97 m²|3|3||Inmediata||-33.2266129|-70.6817906|
venta|2023-08-08|2022-11-03|departamento|San Ignacio|10123||https://www.portalinmobiliario.com/venta/departamento/santiago-metropolitana/10123-san-ignacio-nva|identidad verificada|Sento Inmobiliaria|87013480|2415|San Ignacio 270, Dieciocho, Santiago, RM (Metropolitana)|Metropolitana de Santiago|Centro|24 - 52 m²|1 - 2|1 - 2||1 Semestre 2025||-33.4500778|-70.656364|
venta|2022-11-03|2022-11-03|departamento|Edificio Las Varas|9072|Terramayor|https://www.portalinmobiliario.com/venta/departamento/lo-barnechea-metropolitana/9072-edificio-las-varas-nva|identidad verificada|Inmobiliaria Las Varas|204555454|5900|Av. Las Condes 14745, Plaza San Enrique, Lo Barnechea, RM (Metropolitana)|||49.31 - 98.05 m²|1 - 3|1 - 3|Entrega inmediata|||-33.3645312|-70.4950155|
venta|2023-03-09|2022-11-03|departamento|Condominio Parque Carrera|10539||https://www.portalinmobiliario.com/venta/departamento/los-angeles-biobio/10539-condominio-parque-carrera-nva|identidad verificada|Inmobiliaria Providencia|56945003|1600|Av. Los Carrera 1585, Los Ángeles, Biobío|||47.1 - 59.4 m²|2 - 3|1|Lanzamiento|2 Semestre 2025||-37.4881697|-72.3429612|
venta|2023-04-12|2022-11-03|departamento|Edificio Alto Goycolea|8947|Constructora Nollagam Ltda.|https://www.portalinmobiliario.com/venta/departamento/la-cisterna-metropolitana/8947-edificio-alto-goycolea-nva|identidad verificada|Inmobiliaria Nollagam|63788615|1723|Goycolea 720, Metro La Cisterna, La Cisterna, RM (Metropolitana)|Metropolitana de Santiago|Centro|23.24 - 65.36 m²|1 - 3|1 - 2|Entrega inmediata|||-33.5417648|-70.6563578|
venta|2023-04-12|2022-11-03|departamento|Ciudad Buzeta|9428|Constructora Santolaya|https://www.portalinmobiliario.com/venta/departamento/cerrillos-metropolitana/9428-ciudad-buzeta-nva|identidad verificada|Urmeneta Gestión Inmobiliaria|67786973|1831|Av. Buzeta 4460, Cerrillos, RM (Metropolitana)|Metropolitana de Santiago|Centro|21 - 45 m²|1 - 2|1 - 2||2 Semestre 2023||-33.4820224|-70.692797|
venta|2023-04-12|2022-11-03|departamento|Siena Santa Cristina|9849|Siena Constructora|https://www.portalinmobiliario.com/venta/departamento/macul-metropolitana/9849-siena-santa-cristina-nva|identidad verificada|Siena Inmobiliaria|120506061|3255|Santa Cristina 3055, Macul, RM (Metropolitana)|Metropolitana de Santiago|Centro|36.05 - 69.65 m²|1 - 3|1 - 2||3 Trimestre 2023||-33.4874297|-70.6009326|
venta|2023-04-12|2022-11-03|casa|Estancia Limay|9840|Constructora Transex|https://www.portalinmobiliario.com/venta/casa/buin-metropolitana/9840-estancia-limay-nva|identidad verificada|Ssilva Gestión Inmobiliaria|156306171|4222|Carlos Morales Valenzuela 386, Villaseca, Buin, RM (Metropolitana)|Metropolitana de Santiago|Centro|86 m²|3|3||1 Semestre 2023||-33.7443781|-70.7488653|
venta|2023-04-12|2022-11-03|casa|Doña Catalina de Los Ríos B|10597||https://www.portalinmobiliario.com/venta/casa/graneros-bernardo-ohiggins/10597-dona-catalina-de-los-rios-b-nva|identidad verificada|Fundación Invica|64788205|1750|Camino Real Con Gabriela Mistral S/n, Graneros, Libertador B. O'Higgins|||52.48 - 57.74 m²|3|1 - 2||2 Semestre 2023||-34.0829009|-70.7342683|
venta|2023-04-12|2022-11-03|casa|Condominio Valle del Mar Etapa XIII|10684|Consorcio Nadic S.A|https://www.portalinmobiliario.com/venta/casa/antofagasta-antofagasta/10684-condominio-valle-del-mar-etapa-xiii-nva|identidad verificada|Inmobiliaria Dicsa|570136201|15400|Avenida Agustin Samso 370, Jardines del Sur, Antofagasta, Antofagasta|Antofagasta|Norte + V|181.86 m²|4|3||4 Trimestre 2024||-23.715408|-70.4303892|
venta|2023-04-12|2022-11-03|casa|Senderos Santa Clara|9133|Constructora GPR|https://www.portalinmobiliario.com/venta/casa/coquimbo-coquimbo/9133-senderos-santa-clara-nva|identidad verificada|Inmobiliaria Gpr|117729423|3180|Calle Waldo Alcalde S/n, Coquimbo, Coquimbo|Coquimbo|Norte + V|63.3 - 80 m²|3|3|||136 - 144 m²|-29.978647|-71.2549966|
venta|2023-01-16|2022-11-03|departamento|Studio OH|10611|Aumenta Inmobiliaria|https://www.portalinmobiliario.com/venta/departamento/concepcion-biobio/10611-studio-oh-nva|identidad verificada|Aumenta|74445869|2152|Orompello 985, Barrio Poniente, Concepción, Biobío|Biobío|Sur|22.5 - 282 m²|0 - 3|1 - 3|Lanzamiento|2 Semestre 2024||-36.8194293|-73.0481377|
venta|2023-03-09|2022-11-03|departamento|Viento Sur|9107||https://www.portalinmobiliario.com/venta/departamento/puerto-montt-los-lagos/9107-viento-sur-nva|identidad verificada|Inmobiliaria Varcom|78299380|2200|Calle Diego De Almagro Norte S/n, Mirasol de Puerto Montt, Puerto Montt, Los Lagos|Los Lagos|Sur|55.21 - 60.25 m²|2 - 3|2|Entrega inmediata|||-41.4683855|-72.9826379|
venta|2023-03-10|2022-11-03|casa|Condominio Quillayes de La Dehesa|7098|Enaco|https://www.portalinmobiliario.com/venta/casa/lo-barnechea-metropolitana/7098-condominio-quillayes-de-la-dehesa-nva|identidad verificada|Enaco|888060861|24945|Avenida La Dehesa 3895, La Dehesa, Lo Barnechea, RM (Metropolitana)|Metropolitana de Santiago|Centro|207.56 m²|4|4|Pronta entrega|2 Trimestre 2023|628 m²|-33.3408953|-70.5212925|
venta|2023-04-12|2022-11-03|departamento|Alto Jardín|8894|Empresa Constructora Alborada Ltda.|https://www.portalinmobiliario.com/venta/departamento/vina-del-mar-valparaiso/8894-alto-jardin-nva|Alborada|Alborada|123282698|3330|Antofagasta 110, Reñaca, Viña Del Mar, Valparaíso|Valparaíso|Norte + V|43.87 - 64.53 m²|2 - 3|1 - 2|Entrega inmediata|||-32.9832689|-71.528743|
venta|2023-04-12|2022-11-03|departamento|Edificio R +|10346||https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/10346-edificio-r--nva|identidad verificada|Puerto + Arquitectura|189996038|5132|Rodo 1891, Inés de Suárez, Providencia, RM (Metropolitana)|Metropolitana de Santiago|Centro|40.06 - 104.65 m²|1 - 3|1 - 2||1 Semestre 2024||-33.4390845|-70.6048084|
venta|2023-04-12|2022-11-03|departamento|Edificio Julio Prado 2110|9529|CPI|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9529-edificio-julio-prado-2110-nva|iEspacios|Iespacios|213282770|5761|Julio Prado 2110, Metro Monseñor Eyzaguirre, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|60 - 80 m²|2 - 3|2|Entrega inmediata|||-33.4521213|-70.6195739|
venta|2023-04-12|2022-11-03|departamento|Parque Carolina Rabat|2929|Constructora Magal S.A.|https://www.portalinmobiliario.com/venta/departamento/vitacura-metropolitana/2929-parque-carolina-rabat-nva|identidad verificada|Inmobiliaria Carmell|1073633105|29000|Av. Carolina Rabat 900, Santa María de Manquehue, Vitacura, RM (Metropolitana)|Metropolitana de Santiago|Centro|232.53 - 349.7 m²|4 - 5|4 - 5|Entrega inmediata|||-33.3688962|-70.5778489|
venta|2023-04-12|2023-01-12|casa|Brisas de Cerro Grande|9395|Constructora FG|https://www.portalinmobiliario.com/venta/casa/la-serena-coquimbo/9395-brisas-de-cerro-grande-nva|identidad verificada|Inmobiliaria Fg|332826263|8990|Braulio Arenas 1721, San Joaquín, La Serena, Coquimbo|Coquimbo|Norte + V|127.34 m²|3|3|||249.36 m²|-29.9408672|-71.2354682|
venta|2023-04-12|2023-01-05|casa|Condominio Blest Gana Plaza|10850|Prodelca|https://www.portalinmobiliario.com/venta/casa/ovalle-coquimbo/10850-condominio-blest-gana-plaza-nva|identidad verificada|Prodelca|79596937|2150|Calle Blest Gana S/n, Parcela 7, Ovalle, Coquimbo|Coquimbo|Norte + V|50 - 57.18 m²|3|1 - 2||2 Trimestre 2024||-30.5990367|-71.1867017|
venta|2023-04-12|2022-11-03|casa|Condominio Aire Campestre|10622|Constructora DDM SpA|https://www.portalinmobiliario.com/venta/casa/limache-valparaiso/10622-condominio-aire-campestre-nva|identidad verificada|Inmobiliaria Md2|185516396|5011|Calle O`higgins 70, San Francisco de Limache, Limache, Valparaíso|Valparaíso|Norte + V|85 - 92 m²|3|3||1 Semestre 2024||-32.9862264|-71.2834356|
venta|2023-04-12|2023-01-26|casa|Agua Clara III|10877||https://www.portalinmobiliario.com/venta/casa/chillan-nuble/10877-agua-clara-iii-nva|identidad verificada|Inmobiliaria Fg|273073027|7376|Alcalde Flores Millán 1625, Chillán, Ñuble|Biobío|Sur|111.77 - 139.78 m²|3 - 4|3||Diciembre 2023||-36.5848945|-72.0827889|
venta|2023-04-12|2022-11-03|departamento|Edificio Stay|10506|Constructora WL|https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/10506-edificio-stay-nva|identidad verificada|Fuenzalida Desarrollos Inmobiliarios|288474109|7792|Mar Del Sur 1111, Sebastián Elcano, Las Condes, RM (Metropolitana)|Metropolitana de Santiago|Centro|63 - 127 m²|2 - 3|2 - 3||1 Semestre 2024||-33.4190553|-70.5696035|
venta|2023-04-12|2022-11-03|departamento|Distrito Verde|10451|Constructora del Mar II SpA|https://www.portalinmobiliario.com/venta/departamento/la-serena-coquimbo/10451-distrito-verde-nva|identidad verificada|Inmobiliaria Costanera Pacífico|80818658|2183|Emilio Apey 405, Avenida del Mar, La Serena, Coquimbo|Coquimbo|Norte + V|29.84 - 50.91 m²|1 - 2|1 - 2||1 Trimestre 2023||-29.9082424|-71.2625517|
venta|2023-04-12|2022-11-03|departamento|Edificio Neus II|9677|Inmobiliaria Aconcagua|https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/9677-edificio-neus-ii-nva|identidad verificada|Aconcagua|92517556|2499|Rodrigo De Araya Esq. Til Til, Estadio Nacional, Ñuñoa, RM (Metropolitana)|Metropolitana de Santiago|Centro|32.39 - 60 m²|1 - 2|1 - 2||1 Semestre 2023||-33.4747078|-70.6186365|
venta|2023-04-12|2022-11-03|departamento|Ferroparque|10443|Inmobiliaria Ecasa|https://www.portalinmobiliario.com/venta/departamento/temuco-la-araucania/10443-ferroparque-nva|identidad verificada|Inmobiliaria Ecasa|61456240|1660|Av. Bascuñan Santa María 0699, Pueblo Nuevo, Temuco, La Araucanía|Araucanía|Sur|20.95 - 50.83 m²|1 - 3|0 - 2||3 Trimestre 2024||-38.7280529|-72.5726004|
venta|2023-04-12|2022-11-03|departamento|Dalí Península|10036||https://www.portalinmobiliario.com/venta/departamento/iquique-tarapaca/10036-dali-peninsula-nva|identidad verificada|Inmobiliaria Loga|275109228|7431|Santa Coloma De Farnes 704, Iquique, Chile, Cavancha, Iquique, Tarapacá|||86.6 - 120.44 m²|2 - 3|2 - 3||1 Semestre 2025||-20.2368467|-70.1511092|
venta|2023-04-12|2022-11-03|departamento|Condominio Punta Tenglo|9030|ASA|https://www.portalinmobiliario.com/venta/departamento/puerto-montt-los-lagos/9030-condominio-punta-tenglo-nva|identidad verificada|Arrayan Asesorías|106993092|2890|Av. Jorge Alessandri 2460, Terrazas De Angelmó, Chinquihue, Puerto Montt, Los Lagos|Los Lagos|Sur|36.05 - 86.28 m²|1 - 3|1 - 2|Entrega inmediata|||-41.4852121|-72.9682659|
